user_id,num_transactions_Fri,num_transactions_Mon,num_transactions_Sat,num_transactions_Sun,num_transactions_Thu,num_transactions_Tue,num_transactions_Wed,INBOUND_count,OUTBOUND_count,CANCELLED_count,COMPLETED_count,DECLINED_count,FAILED_count,PENDING_count,REVERTED_count,is_user_engaged,median_usd,mean_usd,min_usd,max_usd,std_usd
user_11152,20,7,16,8,14,19,14,9,89,1,75,9,0,5,8,ENGAGED,15.4,78.98142857142852,0.0,900.0,161.66358472706256
user_14161,7,2,2,1,11,5,2,15,15,0,27,1,0,1,1,ENGAGED,10.620000000000001,213.768,1.0,2050.0,606.7471625235216
user_15321,17,15,18,14,19,15,18,10,106,0,98,6,0,4,8,ENGAGED,6.995,60.09534482758619,0.0,1067.37,167.30865023730206
user_12368,4,31,2,13,9,17,20,31,65,0,55,20,9,4,8,ENGAGED,20.375,107.42770833333334,0.0,648.64,177.789746252667
user_17913,1,0,6,5,2,3,2,12,7,0,9,1,3,0,6,ENGAGED,10.0,14.649473684210529,1.0,38.0,12.093297259080803
user_11819,4,1,10,4,2,1,8,13,17,0,25,1,1,0,3,ENGAGED,17.6,82.01099999999998,0.2,673.55,171.96754862974623
user_18781,1,8,5,8,2,4,3,9,22,0,25,1,2,0,3,ENGAGED,6.97,20.672258064516125,1.0,100.0,30.752427081416666
user_16203,19,25,21,21,10,15,19,36,94,0,119,4,6,0,1,ENGAGED,15.215,31.24615384615384,0.1,297.87,48.49859782812259
user_14274,108,84,138,132,112,100,108,180,602,1,718,38,5,3,17,ENGAGED,7.12,28.51750639386186,0.0,596.5,67.15169155284957
user_12968,38,28,30,26,35,23,29,17,192,0,181,26,0,1,1,ENGAGED,4.5,15.245741626794263,0.0,170.21,31.92645443573038
user_18564,6,13,18,10,4,6,4,17,44,0,47,4,6,0,4,ENGAGED,22.87,96.24065573770491,0.0,497.08,124.53486007097037
user_14891,89,65,117,81,74,74,86,47,539,0,549,18,4,6,9,ENGAGED,1.79,8.33235494880546,0.0,193.35,22.67166579676693
user_16919,0,5,0,3,0,2,1,3,8,0,10,1,0,0,0,ENGAGED,3.69,6.507272727272727,0.79,20.0,5.812275098288262
user_14469,24,21,31,14,21,15,13,25,114,0,121,11,0,6,1,ENGAGED,24.0,62.736546762589946,1.0,851.06,128.84293991620032
user_16202,0,0,2,1,0,0,0,1,2,0,3,0,0,0,0,ENGAGED,5.1,6.263333333333333,3.69,10.0,3.311953099506896
user_15835,0,7,2,0,1,4,2,8,8,0,16,0,0,0,0,ENGAGED,55.0,98.125,10.0,250.0,94.44354574735816
user_16407,3,0,11,0,0,9,12,17,18,0,14,0,10,7,4,ENGAGED,245.0,273.084,0.0,550.0,214.68751218785823
user_19215,1,2,2,2,2,0,2,4,7,0,11,0,0,0,0,ENGAGED,500.0,626.3818181818182,1.99,1400.0,593.5559898075022
user_10420,3,6,3,9,0,14,10,9,36,0,33,5,2,1,4,ENGAGED,11.28,49.18733333333333,0.0,266.33,78.90701882595744
user_19083,5,1,10,5,2,2,5,6,24,0,23,3,0,3,1,ENGAGED,5.775,301.62533333333334,1.01,4255.32,931.7606556693265
user_18232,1,3,0,0,0,11,1,3,13,0,10,2,0,4,0,ENGAGED,1.5,2.8325,0.0,10.0,3.4651762821921004
user_11140,27,26,43,21,37,41,49,39,205,0,213,12,11,5,3,ENGAGED,18.05,99.32909836065576,0.0,851.06,202.1952950468962
user_16610,2,0,1,2,1,1,4,2,9,0,9,2,0,0,0,ENGAGED,8.6,11.247272727272726,1.5,39.23,12.749767912326162
user_12928,0,2,0,0,0,1,1,3,1,0,3,0,0,0,1,ENGAGED,7.495,6.4975000000000005,1.0,10.0,4.3600487382596995
user_18963,0,0,0,0,4,6,0,6,4,0,10,0,0,0,0,ENGAGED,100.0,231.9,12.0,780.0,282.05690915132715
user_18248,0,0,1,0,0,0,3,2,2,0,3,0,0,0,1,ENGAGED,10.0,10.25,1.0,20.0,7.762087348130012
user_18250,5,2,5,2,4,0,4,10,12,0,22,0,0,0,0,ENGAGED,250.0,409.77818181818185,21.28,1450.0,440.08991890333766
user_17648,14,17,8,19,22,33,16,19,110,0,93,12,3,2,19,ENGAGED,1.27,6.390232558139536,0.0,85.11,13.511351504447813
user_15512,50,76,43,51,50,89,42,112,289,0,367,16,2,7,9,ENGAGED,11.91,52.92720698254361,0.0,1091.83,129.88728473056764
user_13365,124,153,115,95,81,108,111,165,622,1,714,46,2,4,20,ENGAGED,8.47,216293.20616264283,0.0,85106453.19,4287593.606781538
user_19079,23,70,54,64,38,70,39,64,294,0,347,7,2,0,2,ENGAGED,5.865,19.079525139664824,0.02,255.32,36.32581370362485
user_16117,21,38,17,26,30,21,23,24,152,0,142,28,0,4,2,ENGAGED,12.735,24.947443181818183,0.0,170.21,33.264414031422454
user_10870,33,14,36,35,12,1,21,37,115,0,138,6,3,1,4,ENGAGED,8.5,1119838.3390789477,0.01,85106453.19,9729998.328263298
user_16893,1,15,16,32,8,6,12,17,73,0,83,1,1,3,2,ENGAGED,8.559999999999999,15.193000000000003,0.0,59.65,16.181776228526722
user_13368,59,21,63,32,33,22,23,25,228,0,224,19,1,2,7,ENGAGED,4.28,12.370948616600797,0.0,382.98,37.21867403220597
user_18669,14,0,3,7,24,6,3,17,40,0,41,6,0,9,1,ENGAGED,17.78,45.267894736842116,0.0,205.69,62.81276913906354
user_14376,15,18,26,29,7,18,16,26,103,0,112,10,3,2,2,ENGAGED,25.53,55.963643410852704,0.0,237.02,71.21247225444853
user_17865,1,0,0,2,1,8,3,6,9,0,13,0,0,0,2,ENGAGED,7.69,31.522666666666666,0.15,200.0,57.886374595491155
user_17442,1,13,6,9,2,12,2,18,27,0,33,5,5,0,2,ENGAGED,28.54,54.325555555555546,0.85,445.51,77.0173620200358
user_11218,1,0,11,1,11,3,7,15,19,0,22,3,6,1,2,ENGAGED,11.64,29.90205882352941,0.2,100.0,33.4421988710337
user_14819,12,2,3,0,12,8,2,13,26,0,28,0,3,7,1,ENGAGED,19.91,82.32564102564103,1.0,785.0,179.42190947295254
user_10140,10,9,10,5,2,9,3,16,32,0,43,3,0,1,1,ENGAGED,7.75,9.095,0.0,40.0,7.4348372043588915
user_17638,67,9,48,53,37,22,50,25,261,0,264,3,2,8,9,ENGAGED,4.085,48.810664335664335,0.0,2264.24,200.22428933375247
user_17522,8,22,6,14,6,18,22,14,82,0,93,0,0,0,3,ENGAGED,20.450000000000003,68.46843750000005,0.03,400.0,122.94606199749057
user_19112,8,0,0,0,3,4,0,5,10,0,12,1,1,0,1,ENGAGED,12.8,23.666666666666668,1.0,100.0,31.57702321685968
user_16690,2,0,2,0,1,4,0,3,6,0,7,0,0,0,2,ENGAGED,9.85,23.192222222222224,0.01,90.0,35.41984887664605
user_11160,6,1,4,1,0,1,7,7,13,1,16,0,1,0,2,ENGAGED,851.06,919.7130000000001,1.0,2553.19,713.5233345655024
user_10655,5,0,3,0,0,2,0,6,4,0,8,0,0,0,2,ENGAGED,10.04,16.298000000000002,0.85,49.0,17.635047049680487
user_18563,6,2,7,12,5,10,7,8,41,0,43,2,2,0,2,ENGAGED,21.27,47.92816326530611,0.01,216.54,65.41194487226922
user_15307,0,2,5,2,3,0,7,10,9,0,17,0,0,0,2,ENGAGED,144.34,169.09842105263158,0.85,425.53,139.67492375206868
user_19242,9,0,10,0,2,11,20,13,39,0,43,2,6,0,1,ENGAGED,192.57,276.8123076923077,0.85,1702.13,363.3521087482843
user_19115,0,0,5,4,0,0,0,2,7,0,8,0,0,0,1,ENGAGED,2.1,71.07666666666667,0.5,212.77,103.16312652784424
user_11949,15,5,11,14,0,2,10,9,48,0,41,7,3,0,6,ENGAGED,11.94,69.27122807017545,0.0,1276.6,181.25950889411658
user_12830,24,16,24,25,18,18,13,7,131,0,15,119,1,1,2,ENGAGED,27.0,16.048985507246375,0.0,70.0,16.196736054443395
user_15490,3,7,5,1,1,5,2,11,13,0,21,0,1,0,2,ENGAGED,26.85,40.282916666666665,0.18,100.0,34.41919465484929
user_11210,12,7,15,7,25,11,13,18,72,0,83,3,1,1,2,ENGAGED,8.77,990.2888888888881,0.01,85106.45,8967.037653847066
user_11930,0,1,4,1,0,0,0,6,0,0,2,0,0,0,4,ENGAGED,37.32,25.006666666666664,0.01,37.32,19.07716925192694
user_10836,23,27,23,26,17,24,38,42,136,0,162,4,6,4,2,ENGAGED,20.5,127.18275280898884,0.0,1590.66,227.85864229280511
user_12865,0,3,0,0,0,0,0,2,1,0,2,0,0,0,1,NOT_ENGAGED,5.29,4.8500000000000005,0.75,8.51,3.898666438668484
user_11476,0,1,0,1,0,0,0,2,0,0,0,0,0,0,2,NOT_ENGAGED,0.75,0.75,0.75,0.75,0.0
user_15766,3,0,1,4,0,1,5,5,9,0,10,0,2,1,1,ENGAGED,50.195,101.00142857142855,0.75,373.21,123.32497275691776
user_15660,42,50,54,56,18,15,25,53,207,0,250,6,1,0,3,ENGAGED,4.279999999999999,14.889038461538455,0.01,171.65,26.643598915396886
user_19034,35,21,18,9,20,12,21,25,111,0,124,4,1,3,4,ENGAGED,17.02,41.48125000000002,0.43,350.55,66.30706148012918
user_13314,1,0,5,0,0,1,0,3,4,0,7,0,0,0,0,ENGAGED,8.51,7.408571428571428,0.01,14.47,5.584819986867463
user_15719,0,0,0,0,0,2,0,2,0,0,1,0,0,0,1,ENGAGED,4.105,4.105,0.75,7.46,4.744686501761734
user_16147,25,14,31,28,20,24,14,9,147,0,137,9,1,5,4,ENGAGED,4.07,81.0603205128205,0.0,1645.11,281.0566850354611
user_18626,1,2,0,0,0,1,1,2,3,0,5,0,0,0,0,ENGAGED,32.19,89.574,10.45,223.92,92.84193142109874
user_12003,3,0,2,0,1,0,0,4,2,0,5,0,0,0,1,ENGAGED,6.01,6.108333333333334,0.75,11.94,3.7296295615874056
user_13348,1,0,0,0,2,0,0,3,0,0,2,0,0,0,1,ENGAGED,7.46,5.223333333333334,0.75,7.46,3.874020306262389
user_16727,4,2,0,0,3,3,0,2,10,0,9,2,0,0,1,ENGAGED,149.11,295.3808333333333,0.75,1866.04,505.70047093041387
user_10534,30,30,19,28,32,32,38,37,172,0,183,13,2,0,11,ENGAGED,6.47,15.240813397129186,0.0,178.95,23.33955908077965
user_18934,0,0,0,0,7,0,0,5,2,0,3,1,0,0,3,ENGAGED,7.46,61.10000000000001,0.75,149.28,73.88891527150741
user_17109,5,0,1,6,3,2,3,12,8,0,7,3,5,0,5,ENGAGED,9.74,117.548,0.2,258.48,129.47266846713248
user_17205,2,0,0,0,3,0,0,3,2,0,4,0,0,0,1,ENGAGED,537.42,331.27799999999996,0.75,559.81,295.4132291722901
user_10782,15,12,10,11,14,14,9,12,73,0,73,6,1,2,3,ENGAGED,9.16,44.09988235294117,0.0,439.05,95.0855897711575
user_15561,0,0,0,0,4,0,0,4,0,0,2,0,0,0,2,NOT_ENGAGED,4.105,5.9725,0.75,14.93,6.757674032781792
user_16687,7,9,19,12,5,10,6,13,55,0,59,7,0,0,2,ENGAGED,4.4350000000000005,12.80029411764706,0.0,99.42,18.52260353468833
user_18223,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,ENGAGED,7.46,7.46,7.46,7.46,
user_17843,14,4,17,9,16,8,15,9,74,0,68,5,1,2,7,ENGAGED,8.97,26.676024096385543,0.0,425.53,55.209161972508966
user_14186,43,17,48,37,30,27,23,64,161,0,192,14,0,7,12,ENGAGED,4.48,11.942488888888887,0.0,89.52,18.24688378559255
user_16494,6,1,1,2,7,0,3,7,13,0,15,1,0,0,4,ENGAGED,10.155000000000001,26.957,0.01,85.11,32.43403817953569
user_18992,0,6,2,0,0,0,0,5,3,0,3,1,1,0,3,ENGAGED,2.13,4.203749999999999,0.11,9.77,4.217510902687237
user_16757,0,0,0,2,0,0,1,1,2,0,3,0,0,0,0,ENGAGED,17.02,29.91333333333333,5.1,67.62,33.19436900037917
user_14367,32,24,44,31,38,28,22,63,156,0,181,25,6,1,6,ENGAGED,17.02,49.549863013698804,0.85,425.53,94.4984744621268
user_18817,2,0,0,0,0,0,0,2,0,0,1,0,0,0,1,ENGAGED,4.105,4.105,0.75,7.46,4.744686501761733
user_11313,14,12,7,10,29,10,28,28,82,0,91,6,3,4,6,ENGAGED,10.44,33.229090909090914,0.0,695.91,78.64690206658211
user_15764,9,1,5,4,1,2,7,15,14,0,15,4,5,0,5,ENGAGED,8.51,9.770000000000001,0.11,51.06,10.04897755993116
user_12666,40,37,44,23,56,57,53,103,207,0,249,39,13,1,8,ENGAGED,25.990000000000002,47.22577419354839,0.2,307.96,51.97284302577508
user_13767,0,2,0,0,0,0,0,2,0,0,1,0,0,0,1,NOT_ENGAGED,4.105,4.105,0.75,7.46,4.744686501761733
user_16331,1,2,3,2,5,4,2,7,12,0,17,0,0,0,2,ENGAGED,23.89,21.52368421052632,0.85,42.55,12.167343456302437
user_16929,1,0,0,0,2,0,0,2,1,0,2,0,0,0,1,NOT_ENGAGED,44.78,30.103333333333335,0.75,44.78,25.420732352419222
user_12101,9,3,8,8,4,0,3,5,30,0,32,1,0,0,2,NOT_ENGAGED,11.79,32.60285714285714,0.85,340.43,60.10485448591577
user_10052,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,NOT_ENGAGED,0.75,0.75,0.75,0.75,
user_13599,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,NOT_ENGAGED,8.34,8.34,8.34,8.34,
user_12008,0,0,0,0,0,5,0,3,2,1,2,0,1,0,1,NOT_ENGAGED,8.51,6.958,0.75,8.51,3.470377501079674
user_12233,7,0,1,0,3,2,2,0,15,0,15,0,0,0,0,ENGAGED,3.4,2.982666666666667,0.85,4.37,1.243861881782853
user_18489,11,0,4,0,2,3,0,5,15,0,16,1,0,1,2,ENGAGED,4.484999999999999,4.885999999999999,0.0,10.08,3.3700373260466074
user_13216,29,9,11,11,22,20,12,32,82,0,95,12,5,0,2,ENGAGED,13.92,58.87956140350876,0.0,596.5,127.48855060437452
user_18500,4,0,0,0,2,0,0,4,2,0,3,0,0,0,3,ENGAGED,10.0,31.013333333333332,1.0,89.44,40.00420511229621
user_13702,28,19,14,14,30,28,33,52,114,1,133,23,2,2,5,ENGAGED,13.585,49.74240963855426,0.0,425.53,79.82316834771433
user_11773,0,0,0,0,2,0,0,2,0,0,1,0,0,0,1,NOT_ENGAGED,4.105,4.105,0.75,7.46,4.744686501761733
user_15341,18,32,18,37,11,38,26,58,122,0,156,17,3,0,4,ENGAGED,8.205,18.64055555555555,0.0,316.6,36.270213454667946
user_13615,6,3,6,24,12,17,5,7,66,0,72,0,0,0,1,ENGAGED,40.68,263.28835616438363,0.54,4255.32,819.4470897349248
user_14939,0,0,0,6,0,4,4,4,10,0,10,2,0,0,2,ENGAGED,33.95,67.72785714285715,0.18,179.03,67.46185522530165
user_18482,45,51,52,50,48,40,41,96,231,0,270,12,33,0,12,ENGAGED,15.02,51.39822629969428,0.0,851.06,122.45495425664784
user_19306,0,5,10,3,1,2,3,10,14,0,22,1,0,0,1,ENGAGED,17.17,45.910833333333336,1.0,250.0,75.99350480921646
user_16597,45,27,53,50,68,53,56,39,313,2,284,48,3,8,7,ENGAGED,10.145,37.27380681818184,0.0,638.3,74.7057783570975
user_17197,11,29,10,10,11,15,6,43,49,0,64,1,7,1,19,ENGAGED,11.99,45.09076086956522,0.0,422.87,82.59818142150584
user_18383,22,16,17,11,17,14,15,12,100,0,94,8,0,5,5,ENGAGED,17.27,62.425535714285715,0.1,425.53,96.67077895731953
user_14305,31,29,43,50,35,33,14,87,148,0,220,12,0,1,2,ENGAGED,1.0,5.096127659574464,0.0,85.0,12.571967319847982
user_18876,13,9,10,21,16,18,11,6,92,0,84,6,0,5,3,ENGAGED,8.205,46.14061224489796,0.0,871.2,140.7825135639881
user_13840,28,19,11,24,29,12,21,41,103,0,108,9,11,3,13,ENGAGED,14.04,135.67965277777782,0.0,8510.65,716.3273064966501
user_18116,0,3,2,2,7,1,6,5,16,0,20,1,0,0,0,ENGAGED,30.26,54.97714285714286,2.95,200.0,62.134564305453786
user_12943,71,96,102,85,86,72,84,72,524,1,535,39,0,2,19,ENGAGED,9.81,24.607164429530226,0.0,851.06,57.891442384499214
user_11847,6,1,0,0,1,5,2,6,9,0,15,0,0,0,0,ENGAGED,16.84,16.884666666666664,2.62,40.0,9.753783783498488
user_18545,11,0,0,0,7,10,0,10,18,0,20,5,0,1,2,ENGAGED,18.295,17.79107142857143,0.01,51.59,13.825124562906991
user_18449,139,193,206,185,81,160,100,88,976,0,1020,26,12,3,3,ENGAGED,1.7,8.915601503759463,0.0,233.91,19.769950586791428
user_10410,9,7,13,9,16,8,10,18,54,0,62,0,3,1,6,ENGAGED,7.25,57.643750000000004,0.0,576.61,118.0340381372207
user_19113,5,0,0,2,0,0,1,3,5,0,5,2,0,0,1,ENGAGED,13.614999999999998,12.004999999999997,0.85,20.0,8.14343556842828
user_12402,37,4,19,3,18,23,19,51,72,0,120,2,0,0,1,ENGAGED,5.37,100.1583739837398,0.0,851.27,226.36657457729706
user_19351,31,21,47,7,35,16,42,72,127,0,154,8,31,1,5,ENGAGED,203.99,1469.2083417085446,0.34,15641.53,2473.1190471357863
user_17290,7,6,16,7,6,8,6,7,49,0,48,2,0,1,5,ENGAGED,8.51,45.83589285714286,0.0,766.49,118.3143000928503
user_14911,3,9,4,16,2,12,9,15,40,0,40,12,0,0,3,ENGAGED,8.51,31.22399999999999,0.73,851.06,113.57994772161342
user_10771,59,11,58,30,74,55,42,98,231,0,320,3,0,4,2,ENGAGED,4.65,12.52006079027354,0.0,207.68,27.268255408901283
user_18650,2,0,0,0,0,0,0,2,0,0,1,0,0,0,1,ENGAGED,5.5,5.5,1.0,10.0,6.363961030678928
user_18720,4,9,9,4,10,8,2,9,37,0,41,2,0,2,1,ENGAGED,16.215,98.22652173913043,0.0,427.4,151.85107243930216
user_11792,4,6,3,7,0,0,1,5,16,0,21,0,0,0,0,ENGAGED,18.11,40.47523809523809,3.9,200.0,57.27195689157544
user_12303,42,37,31,64,39,41,35,44,245,0,273,6,6,0,4,ENGAGED,9.39,35.419342560553666,0.18,537.09,75.68833842491593
user_13887,6,4,4,6,6,10,7,12,31,1,39,0,0,1,2,ENGAGED,50.0,100.4139534883721,0.2,600.0,141.2980174285396
user_14115,7,6,7,7,6,4,0,11,26,0,32,1,0,1,3,ENGAGED,23.81,42.66756756756756,0.0,168.44,43.7780052845798
user_10619,12,12,15,6,5,12,6,7,61,0,65,0,0,2,1,ENGAGED,30.995,91.48529411764706,0.85,851.06,174.41698470517014
user_19142,11,16,6,10,6,10,9,18,50,0,60,3,3,0,2,ENGAGED,8.2,16.675441176470585,0.3,85.11,20.19965748444823
user_13463,9,3,11,9,9,7,17,31,34,0,61,1,0,0,3,ENGAGED,8.95,18.19230769230769,0.0,109.21,22.88412801274818
user_17344,4,4,2,2,5,3,8,5,23,0,21,6,0,0,1,ENGAGED,23.18,51.35642857142858,0.5,200.0,65.41804809379532
user_16870,26,8,28,23,34,32,44,59,136,0,175,11,1,6,2,ENGAGED,48.8,77.94897435897443,0.0,2127.66,168.86913723742938
user_17493,0,3,0,0,0,0,0,3,0,0,0,0,2,0,1,ENGAGED,1.0,4.0,1.0,10.0,5.196152422706632
user_18297,2,7,6,16,0,9,5,11,34,0,43,1,0,0,1,ENGAGED,25.0,66.64155555555557,0.85,425.53,84.54282922001873
user_18201,10,6,8,2,0,9,3,5,33,0,30,5,0,2,1,ENGAGED,11.87,30.50052631578947,0.0,238.01,52.33726603417225
user_10911,26,15,12,33,16,5,20,43,84,0,102,23,0,0,2,ENGAGED,17.45,29.442440944881913,0.03,170.21,33.704424388492086
user_13244,7,4,7,9,6,11,5,12,37,0,43,2,0,0,4,ENGAGED,12.51,35.500612244897965,0.55,150.0,43.714781224821586
user_17295,30,21,29,16,18,21,21,66,90,0,128,23,0,4,1,ENGAGED,4.245,200.11660256410255,0.0,8510.65,896.0099926829712
user_19394,5,2,0,0,0,2,4,4,9,0,11,2,0,0,0,ENGAGED,6.99,9.146923076923077,5.99,20.0,5.0013354626795845
user_18829,6,3,8,3,5,8,6,10,29,1,30,6,0,1,1,ENGAGED,17.18,31.209999999999997,0.85,127.66,30.764556417717895
user_13889,0,0,0,0,1,4,0,3,2,0,4,0,0,0,1,ENGAGED,10.0,9.388000000000002,1.0,20.0,7.161177975724385
user_18632,6,6,9,25,9,14,7,12,64,0,52,15,4,3,2,ENGAGED,1.5,5.062631578947368,0.0,40.0,7.712954707230523
user_17151,1,6,3,4,0,2,0,5,11,0,12,0,1,1,2,ENGAGED,9.36,26.03125,0.0,85.11,33.53288254335835
user_10907,2,0,7,6,3,3,3,5,19,0,18,3,0,0,3,ENGAGED,8.51,14.326666666666663,0.0,42.54,13.897904648657954
user_13225,6,7,9,2,0,1,2,10,17,0,21,5,0,0,1,ENGAGED,39.37,49.609629629629616,0.09,135.5,46.83741325721117
user_16980,11,16,15,13,3,25,14,15,82,0,34,49,3,3,8,ENGAGED,11.12,15.76298969072165,0.0,201.43,29.52377287758081
user_14587,0,0,2,2,0,0,6,5,5,1,8,0,0,0,1,ENGAGED,50.0,44.1,1.0,70.0,22.491726874070338
user_19029,27,11,15,31,31,45,40,78,122,0,174,6,7,7,6,ENGAGED,1.53,14.545950000000012,0.01,170.21,29.20546261111346
user_15880,0,0,0,0,4,0,0,2,2,0,3,0,0,0,1,ENGAGED,12.495000000000001,13.9975,1.0,30.0,13.443462785557397
user_16626,2,0,1,0,1,0,0,4,0,0,0,0,4,0,0,ENGAGED,1.0,1.0,1.0,1.0,0.0
user_17067,0,4,11,3,0,6,4,10,18,0,14,7,0,6,1,ENGAGED,7.61,15.543571428571427,0.01,113.0,23.006891916583943
user_18107,4,6,9,5,7,8,13,9,43,0,40,4,2,0,6,ENGAGED,8.2,29.58403846153846,0.0,255.32,58.987959730566736
user_19293,3,16,5,12,16,5,10,21,46,0,47,16,1,2,1,ENGAGED,12.77,86.86641791044778,0.0,531.92,160.22974475781965
user_16806,0,0,0,0,0,3,1,1,3,0,4,0,0,0,0,ENGAGED,71.275,71.275,42.55,100.0,33.168772964944
user_17936,6,0,12,10,7,0,0,6,29,0,23,9,0,1,2,ENGAGED,12.75,27.03057142857143,0.0,95.0,31.595241818131708
user_14509,0,1,3,5,2,3,5,9,10,0,8,7,3,0,1,ENGAGED,6.93,52637.88684210526,0.0,1000000.0,229414.2064382838
user_10088,84,89,119,79,67,84,91,90,523,0,571,18,0,1,23,ENGAGED,3.93,19.44122349102773,0.0,382.98,46.790680549076455
user_17159,7,7,20,7,12,10,8,16,55,0,64,0,2,0,5,ENGAGED,21.19,59.93281690140847,0.0,425.53,87.25316222158368
user_11146,1,1,0,7,3,3,3,6,12,0,14,0,1,0,3,ENGAGED,3.4050000000000002,6.048333333333334,0.03,32.0,8.31551579525747
user_11254,8,6,12,9,8,1,2,20,26,0,39,3,2,0,2,ENGAGED,20.0,30.172173913043483,1.0,200.0,40.0991063858892
user_13921,7,9,1,8,4,1,4,13,21,0,30,1,0,2,1,ENGAGED,44.165,481.2785294117646,0.0,5524.49,1291.5787724475676
user_18522,2,2,4,9,0,1,1,5,14,0,12,2,0,0,5,ENGAGED,5.0,8.149999999999999,1.0,23.0,7.401844364751261
user_15545,4,22,8,26,2,5,8,33,42,0,72,1,0,0,2,ENGAGED,17.02,40.90466666666667,0.85,857.87,99.54590588908857
user_18375,1,0,0,2,10,3,0,7,9,0,14,1,0,0,1,ENGAGED,49.91,130.57750000000001,1.0,800.0,202.51998243794782
user_10971,3,8,3,0,6,2,6,6,22,0,20,1,0,3,4,ENGAGED,17.165,130.5132142857143,0.0,1677.79,326.0685665118051
user_16970,9,4,21,12,11,16,6,17,62,0,71,7,0,0,1,ENGAGED,25.53,33.212658227848124,0.09,150.0,34.55761197489397
user_13277,4,15,21,13,8,7,14,21,61,0,67,10,1,0,4,ENGAGED,42.55,112.82621951219514,0.01,851.06,169.9801245726364
user_12384,4,3,5,3,6,5,5,4,27,0,22,1,0,7,1,ENGAGED,10.0,48.101612903225806,0.0,540.0,127.34939521114799
user_16428,2,122,0,31,2,24,3,183,1,0,183,0,0,0,1,ENGAGED,5.87,18.679076086956528,0.85,1628.94,120.4867227282182
user_13630,0,6,5,11,3,7,1,6,27,0,31,0,0,1,1,ENGAGED,10.0,42.731818181818184,1.0,500.0,110.56489046185008
user_13462,0,3,2,3,0,0,0,3,5,0,8,0,0,0,0,ENGAGED,5.8,41.323750000000004,1.0,150.0,66.81556874550806
user_14611,0,0,0,1,2,0,2,4,1,0,3,0,1,0,1,ENGAGED,7.54,7.4159999999999995,1.0,17.54,6.91949998193511
user_17733,1,0,0,0,0,3,1,3,2,0,4,0,0,0,1,ENGAGED,98.57,61.914,1.0,100.0,51.60021298405657
user_10148,5,3,6,0,10,5,11,6,34,0,27,10,0,1,2,ENGAGED,7.0,11.1955,0.0,42.55,11.225369607300813
user_11939,14,3,7,2,7,5,2,10,30,0,30,6,0,1,3,ENGAGED,22.09,70.80075000000001,0.0,500.0,115.18586962367188
user_17426,0,0,0,0,0,3,0,2,1,0,2,0,0,0,1,ENGAGED,4.99,5.33,1.0,10.0,4.509623044113554
user_18763,7,2,3,0,4,2,4,8,14,0,16,2,0,2,2,ENGAGED,5.045,7.380454545454546,0.0,20.0,5.547227945450581
user_10402,12,3,19,6,3,5,7,12,43,0,47,5,0,1,2,ENGAGED,84.68,394.9910909090909,1.0,4770.0,1075.3470058744908
user_18726,15,14,25,15,13,8,8,18,80,0,88,8,0,1,1,ENGAGED,4.885,15.73867346938776,0.0,272.4,41.67747817325285
user_15064,14,3,20,18,18,18,16,33,74,1,94,6,1,0,5,ENGAGED,85.11,238.4662616822431,0.0,1702.13,386.64895178453787
user_17443,8,6,10,10,10,5,13,20,42,0,53,1,5,1,2,ENGAGED,10.25,257.45016129032257,0.18,1790.3,484.94938283945373
user_12318,68,106,105,124,75,59,103,13,627,0,526,95,1,0,18,ENGAGED,7.875,44.869640624999974,0.0,1935.03,175.8358264292353
user_14723,2,0,2,2,2,2,1,8,3,0,8,0,0,1,2,ENGAGED,200.0,234.9981818181818,0.0,531.99,236.01751209680106
user_12663,46,35,58,40,49,29,35,24,268,0,276,3,1,6,6,ENGAGED,7.605,19.110136986301377,0.0,354.66,47.453159498319216
user_15172,5,16,17,12,6,10,18,20,64,0,81,1,0,0,2,ENGAGED,20.0,49.22297619047619,0.0,680.85,104.37130525635429
user_14642,0,8,2,1,0,4,0,7,8,0,10,0,2,0,3,ENGAGED,250.0,176.762,1.0,330.0,137.7854323732582
user_11532,0,0,4,0,4,9,2,4,15,0,18,0,0,0,1,ENGAGED,59.57,69.06473684210526,1.0,171.71,56.52081468788694
user_10489,69,48,98,73,58,55,33,33,401,0,408,14,0,3,9,ENGAGED,12.94,39.84760368663597,0.0,680.85,79.64276899900398
user_11671,14,9,22,6,5,4,4,15,49,0,55,0,2,0,7,ENGAGED,17.02,41.49937500000001,0.0,280.02,59.188655226653715
user_13922,8,0,0,0,0,0,0,5,3,0,6,0,0,0,2,ENGAGED,13.975,20.30375,1.0,47.72,19.460640818622306
user_16560,3,12,0,4,3,3,3,4,24,0,24,3,0,0,1,ENGAGED,49.09,125.28785714285716,1.0,600.0,193.14994703515333
user_15846,0,2,5,0,6,0,0,3,10,0,8,3,0,0,2,ENGAGED,5.64,15.833846153846151,0.85,43.4,18.84457593865387
user_16088,0,1,1,1,0,1,2,2,4,0,6,0,0,0,0,ENGAGED,7.48,116.73666666666664,0.99,500.0,200.61500020354077
user_11701,11,0,13,3,2,6,2,9,28,0,29,3,1,1,3,ENGAGED,8.51,21.572702702702703,0.0,212.77,38.346850779623544
