age,num_contacts,num_referrals,num_successful_referrals,METAL,METAL_FREE,PREMIUM,PREMIUM_FREE,PREMIUM_OFFER,STANDARD,Android,Apple,num_notifications,num_notified_15,num_notified_30,num_notified_45,num_notified_60,num_notified_90,num_notified_180,num_channles_of_com,num_reasons_com,num_transactions_Fri,num_transactions_Mon,num_transactions_Sat,num_transactions_Sun,num_transactions_Thu,num_transactions_Tue,num_transactions_Wed,INBOUND_count,OUTBOUND_count,CANCELLED_count,COMPLETED_count,DECLINED_count,FAILED_count,PENDING_count,REVERTED_count,median_usd,mean_usd,min_usd,max_usd
32,4,0,0,0,0,0,0,0,1,1,0,7,7.0,7.0,7.0,7.0,6.0,0.0,2,3,2,0,1,0,1,0,0,2,2,0,3,0,0,0,1,0.99,1.54,0.2,3.98
40,1,0,0,0,0,0,0,0,1,0,1,3,3.0,3.0,3.0,3.0,2.0,2.0,1,3,2,0,4,0,0,3,0,3,6,0,5,1,0,0,3,0.88,7.303333333333334,0.0,46.81
38,29,0,0,0,0,0,0,0,1,0,1,11,11.0,11.0,11.0,11.0,8.0,3.0,2,7,60,72,68,40,75,67,74,126,330,0,352,22,67,0,15,20.0,61.25870614035089,0.42,570.0
34,10,0,0,0,0,0,0,0,1,1,0,8,8.0,8.0,8.0,8.0,7.0,4.0,2,5,12,7,4,33,7,6,6,12,63,0,35,34,0,1,5,6.75,21.040133333333333,0.0,113.16
52,0,0,0,0,0,0,0,0,1,0,1,2,2.0,2.0,2.0,2.0,2.0,2.0,1,2,0,15,9,6,0,4,3,30,7,0,11,0,24,0,2,155.0,154.62162162162159,1.0,200.0
40,0,0,0,0,0,0,0,0,1,1,0,3,3.0,3.0,3.0,3.0,1.0,0.0,2,2,2,7,5,0,0,3,2,12,7,0,13,2,1,0,3,6.36,12.276842105263155,0.0,42.81
33,3,0,0,0,0,0,0,0,1,1,0,5,5.0,5.0,5.0,5.0,3.0,1.0,2,2,10,12,5,7,11,16,7,24,44,0,53,10,3,1,1,5.335,8.324117647058824,0.0,79.53
23,56,0,0,0,0,0,0,0,1,0,1,5,5.0,5.0,5.0,5.0,0.0,0.0,2,3,2,4,1,2,3,4,2,5,13,0,17,1,0,0,0,5.1,6.0522222222222215,0.01,17.02
45,8,0,0,0,0,0,0,0,1,1,0,7,7.0,7.0,7.0,7.0,4.0,2.0,2,2,12,15,40,22,11,9,11,23,97,0,111,6,0,1,2,12.0,23.335666666666665,0.6,155.05
45,0,0,0,0,0,0,0,0,1,0,1,4,4.0,4.0,4.0,4.0,2.0,2.0,2,2,0,0,0,2,0,1,0,2,1,0,2,0,0,0,1,10.0,7.0,1.0,10.0
31,0,0,0,0,0,0,0,0,1,0,1,7,7.0,7.0,7.0,7.0,5.0,5.0,3,3,0,1,2,0,3,0,0,3,3,0,5,0,0,0,1,7.5,31.36,1.0,100.0
32,13,0,0,0,0,0,0,0,1,1,0,3,3.0,3.0,3.0,3.0,3.0,0.0,1,1,25,12,20,36,13,13,15,22,112,0,119,10,1,3,1,14.67,49.5739552238806,0.01,409.62
21,18,0,0,0,0,0,0,0,1,1,0,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3,139,193,206,185,81,160,100,88,976,0,1020,26,12,3,3,1.7,8.915601503759463,0.0,233.91
31,7,0,0,0,0,0,0,0,1,1,0,6,6.0,6.0,6.0,6.0,5.0,3.0,2,4,8,9,10,5,7,2,3,11,33,0,30,7,0,0,7,16.805,534.0136363636361,0.0,4500.0
27,0,0,0,0,0,0,0,0,1,0,1,8,8.0,8.0,8.0,8.0,6.0,0.0,2,5,0,0,0,0,2,0,0,2,0,0,1,0,0,0,1,4.68,4.68,0.85,8.51
31,45,0,0,0,0,0,0,0,1,1,0,12,10.0,5.0,5.0,5.0,5.0,2.0,2,6,10,7,11,7,11,4,2,26,26,0,50,0,0,0,2,47.89,70.00423076923076,0.0,499.67
44,15,0,0,0,0,0,0,0,1,1,0,19,19.0,19.0,19.0,19.0,15.0,11.0,2,6,24,2,13,21,11,13,11,40,55,0,93,0,0,0,2,8.51,22.268105263157892,0.77,127.66
28,38,0,0,0,0,0,0,0,1,1,0,10,10.0,10.0,10.0,10.0,9.0,4.0,2,7,68,88,90,125,67,90,61,52,537,0,509,34,4,1,41,13.22,75.93668930390487,0.0,1361.7
37,22,0,0,0,0,0,0,0,1,0,1,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1,17,1,12,4,5,10,8,13,44,0,52,3,1,0,1,12.17,20.638596491228075,0.18,161.13
37,1,0,0,0,0,0,0,0,1,1,0,6,6.0,6.0,5.0,5.0,3.0,3.0,2,4,49,41,45,64,24,27,15,46,219,0,193,60,2,2,8,12.99,17.374037735849022,0.0,100.0
32,420,0,0,0,0,0,0,0,1,0,1,7,7.0,7.0,7.0,7.0,5.0,2.0,2,7,50,79,86,90,51,59,41,149,307,0,448,3,1,1,3,21.28,74.14171052631585,0.0,8553.2
29,2,0,0,0,0,0,0,0,1,0,1,3,3.0,3.0,3.0,3.0,2.0,2.0,2,2,1,1,2,3,3,4,3,7,10,0,16,0,0,0,1,6.83,6.883529411764705,0.11,20.49
27,22,0,0,0,0,1,0,0,0,0,1,4,4.0,4.0,4.0,4.0,3.0,1.0,2,4,174,155,186,118,173,154,169,134,995,0,991,77,30,5,26,7.49,117.64572187776804,0.0,15000.0
35,0,0,0,0,0,0,0,0,1,1,0,7,7.0,7.0,7.0,7.0,5.0,0.0,2,3,0,0,0,0,0,2,0,2,0,0,1,0,0,0,1,4.68,4.68,0.85,8.51
45,31,0,0,0,0,0,0,0,1,1,0,12,12.0,12.0,12.0,12.0,10.0,5.0,2,7,25,27,41,29,34,15,19,37,153,0,169,15,0,2,4,19.155,513.4606842105262,0.0,85106.45
24,0,0,0,0,0,0,0,0,1,1,0,10,10.0,10.0,10.0,10.0,9.0,6.0,3,3,4,0,6,3,5,0,5,3,20,0,21,0,0,1,1,4.03,10.053478260869564,0.65,42.55
36,20,0,0,0,0,0,0,0,1,1,0,15,15.0,15.0,15.0,15.0,15.0,11.0,3,5,43,52,26,35,33,42,30,48,213,0,233,21,4,0,3,9.59,26.626360153256694,0.0,385.84
25,5,0,0,0,0,0,0,0,1,1,0,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2,10,13,8,14,8,15,10,12,66,0,66,5,2,1,4,3.36,15.871923076923087,0.0,141.28
35,8,0,0,0,0,0,0,0,1,0,1,5,5.0,5.0,5.0,5.0,5.0,2.0,2,3,67,34,45,42,37,11,17,37,216,0,243,2,1,4,3,6.3,17.52533596837945,0.0,170.21
32,14,0,0,0,0,0,0,0,1,0,1,14,14.0,13.0,13.0,13.0,6.0,0.0,2,7,2,0,7,8,3,10,11,10,31,0,35,5,0,0,1,50.89,88.86780487804884,0.01,473.97
28,0,0,0,0,0,0,0,0,1,1,0,5,5.0,5.0,5.0,5.0,4.0,3.0,2,3,37,50,66,58,23,42,26,38,264,0,291,6,1,3,1,8.16,30.357185430463577,0.0,1000.0
31,5,0,0,0,0,0,0,0,1,1,0,6,6.0,6.0,6.0,6.0,4.0,3.0,3,4,60,29,49,38,42,20,32,61,209,0,254,2,7,0,7,21.935,73.49355555555552,0.2,500.0
35,0,0,0,0,0,0,0,0,1,1,0,8,8.0,8.0,8.0,8.0,5.0,3.0,2,5,29,41,57,53,25,30,20,95,160,0,200,7,17,8,23,23.66,96.11933333333343,0.0,1407.53
34,23,0,0,0,0,0,0,0,1,1,0,13,13.0,13.0,13.0,13.0,11.0,0.0,2,7,2,6,10,11,3,8,7,13,34,0,33,4,1,2,7,8.51,15.795957446808512,0.0,85.11
28,10,0,0,0,0,0,0,0,1,1,0,8,8.0,8.0,8.0,8.0,6.0,3.0,2,5,147,115,134,148,157,128,139,274,694,5,769,55,36,7,96,11.83,52.355433884297426,0.0,2050.21
51,0,0,0,0,0,0,0,0,1,1,0,4,4.0,4.0,4.0,4.0,3.0,0.0,2,3,7,5,9,9,1,4,0,8,27,0,32,0,0,0,3,15.04,37.2097142857143,1.0,400.0
28,50,0,0,0,0,0,0,0,1,0,1,2,2.0,2.0,2.0,2.0,2.0,2.0,1,2,5,0,3,2,0,0,0,6,4,0,8,0,1,0,1,46.5,58.496,1.0,130.0
22,0,0,0,0,0,0,0,0,1,0,1,6,6.0,6.0,6.0,6.0,4.0,1.0,2,5,24,28,39,56,23,51,34,23,232,0,238,7,1,0,9,7.78,23.585921568627462,0.0,870.27
30,10,0,0,0,0,0,0,0,1,1,0,8,8.0,8.0,8.0,7.0,6.0,2.0,2,5,11,15,16,19,3,32,3,22,77,3,85,3,0,0,8,5.53,10.85727272727272,0.0,93.62
30,95,0,0,0,0,0,0,0,1,0,1,9,9.0,9.0,9.0,9.0,4.0,3.0,2,5,1,1,5,0,1,0,1,4,5,0,7,0,1,0,1,1.79,3.5799999999999987,0.18,17.9
43,0,0,0,0,0,0,0,0,1,0,1,12,12.0,12.0,12.0,12.0,10.0,8.0,2,4,5,1,0,3,1,2,0,4,8,0,12,0,0,0,0,490.695,382.0925,47.77,500.0
26,1,0,0,0,0,0,0,0,1,1,0,3,3.0,3.0,3.0,3.0,2.0,2.0,2,3,0,2,1,4,3,0,6,3,13,0,11,1,0,1,3,17.45,44.00562500000001,0.0,213.62
66,39,0,0,0,0,0,0,0,1,0,1,10,10.0,10.0,10.0,10.0,9.0,4.0,3,4,7,4,2,6,6,3,3,8,23,0,21,6,2,0,2,12.1,33.936451612903234,1.0,200.0
23,5,0,0,1,0,0,0,0,0,0,1,5,5.0,5.0,5.0,5.0,5.0,0.0,2,2,54,24,44,28,63,21,58,197,95,0,141,27,106,6,12,8.51,22.897500000000054,0.0,144.68
25,12,0,0,0,0,0,0,0,1,0,1,3,3.0,3.0,3.0,3.0,2.0,0.0,1,3,20,14,10,9,27,14,16,37,73,0,74,12,12,7,5,10.0,50.34309090909092,0.0,825.19
20,0,0,0,0,0,0,0,0,1,1,0,11,10.0,10.0,10.0,10.0,8.0,6.0,2,5,8,4,6,7,0,8,4,9,28,0,31,4,0,0,2,10.0,14.450270270270268,0.22,53.32
60,8,0,0,0,0,0,0,0,1,0,1,6,6.0,6.0,6.0,5.0,4.0,2.0,2,4,1,1,6,11,2,2,4,10,17,0,11,7,9,0,0,6.5,18.818148148148147,1.0,200.0
35,0,0,0,0,0,0,0,0,1,1,0,7,7.0,7.0,7.0,7.0,7.0,7.0,3,3,0,0,0,4,0,4,0,6,2,0,4,0,0,0,4,19.575,89.36125,0.85,311.49
62,5,0,0,0,0,0,0,0,1,1,0,5,5.0,5.0,5.0,5.0,5.0,1.0,2,4,2,0,4,2,6,0,0,4,10,0,9,3,0,0,2,5.63,12.895714285714282,0.85,85.11
31,0,0,0,0,0,0,0,0,1,1,0,9,9.0,9.0,9.0,8.0,7.0,3.0,2,4,17,36,26,11,43,47,41,56,165,0,178,16,0,4,23,19.09,45.65067873303165,0.0,523.72
33,10,0,0,0,0,0,0,0,1,0,1,8,8.0,8.0,8.0,7.0,6.0,2.0,2,4,16,17,13,28,22,20,10,28,98,1,111,11,0,0,3,16.78,39.854444444444454,0.03,330.71
59,1,0,0,0,0,0,0,0,1,0,1,3,3.0,3.0,3.0,3.0,1.0,0.0,2,2,11,10,8,27,16,11,6,13,76,0,76,6,0,2,5,25.44,82.92887640449436,0.85,499.57
28,4,0,0,0,0,0,0,0,1,1,0,12,11.0,11.0,11.0,11.0,9.0,6.0,2,5,54,25,22,28,23,29,44,45,180,0,198,9,3,0,15,10.0,106.35977777777771,0.0,1499.0
38,29,0,0,0,0,0,0,0,1,1,0,11,11.0,11.0,11.0,11.0,10.0,8.0,3,4,9,7,3,5,4,14,12,37,17,0,33,1,13,0,7,1081.915,2140.495555555556,0.85,8765.32
25,43,0,0,0,0,0,0,0,1,0,1,8,8.0,8.0,8.0,8.0,6.0,0.0,2,4,37,33,18,22,17,17,19,27,136,0,150,5,1,1,6,3.14,11.624294478527606,0.43,277.45
51,65,0,0,0,0,0,0,0,1,0,1,5,4.0,4.0,4.0,4.0,4.0,2.0,2,5,80,21,81,56,70,54,65,67,360,0,403,3,6,2,13,2.06,18.822903981264602,0.0,437.88
26,0,0,0,0,0,0,0,0,1,0,1,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1,3,4,1,3,7,0,2,3,17,0,16,4,0,0,0,48.835,79.158,7.66,400.0
32,1,0,0,0,0,1,0,0,0,1,0,5,5.0,5.0,5.0,5.0,5.0,1.0,2,4,5,2,1,1,7,5,5,8,18,0,26,0,0,0,0,20.0,32.37384615384615,6.99,184.21
33,0,0,0,0,0,1,0,0,0,0,1,4,4.0,4.0,4.0,4.0,3.0,1.0,2,4,120,145,201,166,116,149,126,441,582,0,721,71,170,13,48,212.77,366.0997165200397,0.0,4255.32
32,0,0,0,0,0,0,0,0,1,1,0,6,6.0,6.0,6.0,6.0,5.0,3.0,2,5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,69.79,69.79,69.79,69.79
73,0,0,0,0,0,0,0,0,1,0,1,6,6.0,5.0,5.0,5.0,5.0,0.0,2,3,1,0,0,0,0,3,1,3,2,0,3,1,0,0,1,5.1,15.606,0.85,59.57
43,18,0,0,0,0,1,0,0,0,0,1,8,8.0,8.0,8.0,8.0,6.0,5.0,2,5,19,17,11,11,20,18,21,17,100,0,73,25,1,2,16,8.49,23.9257264957265,0.0,465.34
29,13,0,0,0,0,0,0,0,1,0,1,6,6.0,6.0,6.0,6.0,4.0,2.0,2,5,56,54,47,74,66,45,54,94,302,0,325,25,2,1,43,11.93,42.91616161616163,0.0,687.5
32,11,0,0,0,0,0,0,0,1,1,0,10,10.0,10.0,10.0,10.0,8.0,4.0,2,7,50,37,37,54,27,47,41,39,254,0,281,0,2,1,9,6.38,26.643174061433434,0.0,400.0
35,221,0,0,0,0,0,0,0,1,0,1,15,15.0,15.0,15.0,15.0,3.0,3.0,2,5,2,0,0,0,3,0,0,2,3,0,3,1,0,0,1,2.06,3.2060000000000004,0.85,8.51
21,32,0,0,0,0,0,0,0,1,0,1,8,8.0,8.0,8.0,8.0,5.0,5.0,2,3,86,94,78,78,101,137,119,39,654,0,651,30,0,0,12,7.81,14.398556998556993,0.0,150.0
38,23,0,0,0,0,0,0,0,1,1,0,5,5.0,5.0,5.0,5.0,3.0,0.0,2,4,25,11,27,10,24,28,16,38,103,0,123,14,3,0,1,6.21,9.468156028368789,0.1,40.44
30,0,0,0,0,0,0,0,0,1,0,1,10,9.0,9.0,9.0,9.0,7.0,3.0,3,3,4,4,16,21,4,12,4,15,50,0,39,10,2,0,14,12.62,55.33923076923074,0.0,397.18
41,11,0,0,0,0,0,0,0,1,1,0,7,7.0,7.0,6.0,6.0,5.0,5.0,2,5,12,11,7,5,9,5,2,5,46,0,41,10,0,0,0,17.66,59.04862745098038,0.35,851.06
48,0,0,0,0,0,0,0,0,1,1,0,12,12.0,12.0,12.0,12.0,11.0,9.0,3,4,0,1,0,1,0,3,0,2,3,0,4,0,0,0,1,7.59,6.44,0.85,8.51
39,14,0,0,0,0,0,0,0,1,0,1,9,9.0,9.0,9.0,9.0,9.0,0.0,2,3,0,4,0,0,0,0,0,2,2,0,3,0,0,0,1,146.495,116.01250000000002,0.85,170.21
58,0,0,0,0,0,0,0,0,1,0,1,13,13.0,13.0,13.0,13.0,12.0,8.0,3,4,12,18,18,38,28,10,21,40,105,0,121,17,5,0,2,52.01,79.34165517241382,1.0,800.0
40,0,0,0,0,0,0,0,0,1,0,1,4,4.0,4.0,4.0,4.0,4.0,1.0,1,1,1,1,1,8,8,3,7,7,22,0,18,9,0,0,2,7.66,17.85413793103449,0.05,85.11
32,164,0,0,0,0,0,0,0,1,0,1,3,2.0,2.0,2.0,2.0,2.0,1.0,1,3,0,0,0,4,1,0,0,2,3,0,4,0,0,0,1,2.55,3.5740000000000003,0.85,8.51
34,1,0,0,0,0,0,0,0,1,1,0,11,11.0,11.0,11.0,11.0,11.0,3.0,3,3,25,20,44,30,23,17,12,16,155,0,161,5,0,0,5,16.34,65.95532163742695,0.1,1276.6
32,19,0,0,0,0,0,0,0,1,0,1,6,6.0,6.0,6.0,6.0,4.0,4.0,3,3,5,7,10,13,16,27,17,27,68,0,62,3,1,3,26,17.3,67.70978947368421,0.0,425.53
62,11,0,0,0,0,0,0,0,1,1,0,13,13.0,13.0,13.0,13.0,10.0,7.0,2,5,45,37,45,38,30,42,24,66,195,2,235,12,4,2,6,26.18,75.00383141762453,0.0,1500.0
35,4,0,0,0,0,0,0,0,1,1,0,4,4.0,4.0,4.0,4.0,2.0,0.0,2,3,0,2,2,0,1,2,2,4,5,0,4,1,0,2,2,8.51,150.70444444444445,0.85,851.06
28,5,0,0,0,0,0,0,0,1,0,1,4,4.0,4.0,4.0,4.0,4.0,4.0,2,2,3,0,6,3,5,0,2,3,16,0,15,3,0,0,1,5.11,14.207894736842107,0.2,83.51
25,14,0,0,0,0,0,0,0,1,0,1,5,5.0,5.0,5.0,5.0,3.0,1.0,2,2,23,17,25,16,27,15,29,27,125,0,134,6,0,1,11,59.575,883.8076315789473,0.0,13617.03
40,21,0,0,0,0,0,0,0,1,1,0,6,6.0,6.0,6.0,6.0,6.0,0.0,2,2,3,0,0,5,0,4,0,7,5,0,10,0,0,0,2,295.845,214.2225,0.18,427.88
33,0,0,0,0,0,0,0,0,1,1,0,5,5.0,4.0,4.0,4.0,4.0,2.0,2,3,1,0,0,1,0,0,0,2,0,0,0,0,0,0,2,4.68,4.68,0.85,8.51
32,42,0,0,0,0,0,0,0,1,0,1,7,7.0,7.0,7.0,6.0,5.0,3.0,2,6,13,13,8,6,7,5,9,15,46,0,58,2,0,0,1,8.95,26.456393442622947,0.1,268.55
26,18,0,0,0,0,0,0,0,1,1,0,4,4.0,4.0,4.0,4.0,4.0,0.0,2,2,5,9,15,8,1,13,4,21,34,0,51,2,0,0,2,31.98,78.27309090909094,0.85,851.06
59,0,0,0,0,0,0,0,0,1,0,1,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,8.51,8.51,8.51,8.51
32,53,0,0,0,0,0,0,0,1,1,0,9,9.0,9.0,9.0,9.0,9.0,1.0,2,3,4,5,8,15,7,1,19,29,30,0,53,3,0,0,3,10.74,29.88661016949153,0.18,322.25
56,17,0,0,0,0,0,0,0,1,1,0,7,7.0,7.0,7.0,7.0,5.0,0.0,2,4,0,2,1,0,4,0,0,2,5,0,3,3,0,0,1,1.21,2.482857142857143,0.85,8.51
37,8,0,0,0,0,0,0,0,1,0,1,4,4.0,4.0,4.0,4.0,3.0,1.0,2,2,10,2,11,1,12,2,9,8,39,0,46,0,0,0,1,12.72,29.903617021276588,0.12,200.01
48,2,0,0,0,0,0,0,0,1,0,1,5,5.0,5.0,4.0,4.0,4.0,2.0,3,3,1,8,2,3,4,1,6,10,15,0,20,4,0,0,1,100.0,79.53439999999998,1.0,108.42
34,11,0,0,0,0,0,0,0,1,1,0,4,4.0,4.0,4.0,4.0,2.0,0.0,2,3,1,0,1,0,0,0,10,4,8,0,6,2,1,2,1,5.59,18.035833333333333,0.0,46.65
34,9,0,0,0,0,0,0,0,1,1,0,4,4.0,4.0,4.0,4.0,1.0,0.0,2,3,5,3,8,9,17,14,9,16,49,0,55,5,0,2,3,400.0,650.2135384615387,0.0,3500.0
23,0,0,0,0,0,0,0,0,1,0,1,4,4.0,4.0,4.0,4.0,4.0,1.0,1,1,3,2,0,0,3,5,8,4,17,0,18,2,0,0,1,11.87,34.34428571428572,1.0,200.0
31,36,0,0,0,0,0,0,0,1,1,0,7,7.0,7.0,7.0,7.0,5.0,0.0,2,3,2,0,2,4,1,2,0,6,5,0,10,0,0,0,1,31.49,30.713636363636365,0.85,71.49
23,3,0,0,0,0,0,0,0,1,0,1,4,4.0,4.0,4.0,4.0,4.0,4.0,1,2,4,13,4,3,8,7,6,10,35,1,35,5,0,1,3,6.81,257.17444444444453,0.0,8510.65
42,15,0,0,0,0,0,0,0,1,1,0,8,8.0,8.0,7.0,7.0,4.0,0.0,2,7,11,4,14,13,15,26,17,33,67,1,87,7,0,0,5,9.785,15.970199999999998,0.43,85.11
33,0,0,0,0,0,0,0,0,1,1,0,7,7.0,7.0,7.0,7.0,6.0,1.0,2,4,5,2,38,9,1,8,3,12,54,0,45,4,2,0,15,3.56,17.758636363636374,0.0,198.83
33,4,0,0,0,0,0,0,0,1,1,0,10,10.0,9.0,8.0,8.0,8.0,1.0,2,4,4,4,8,14,2,10,6,12,36,0,44,2,0,0,2,21.505000000000006,47.92666666666666,0.85,340.43
67,0,0,0,0,0,0,0,0,1,1,0,4,4.0,4.0,4.0,4.0,1.0,1.0,2,3,15,9,16,22,17,11,30,18,102,0,96,12,5,0,7,6.735,50.26541666666666,0.0,800.0
25,0,0,0,0,0,0,0,0,1,0,1,2,2.0,2.0,2.0,2.0,2.0,0.0,2,2,8,3,3,5,8,3,1,8,23,0,29,2,0,0,0,10.0,45.89451612903226,0.99,250.0
36,38,0,0,0,0,0,0,0,1,1,0,10,10.0,10.0,10.0,10.0,9.0,4.0,2,5,51,18,16,23,52,34,32,55,171,0,207,7,1,5,6,8.51,16.237522123893807,0.0,127.66
30,0,0,0,1,0,0,0,0,0,0,1,2,2.0,2.0,2.0,2.0,2.0,2.0,1,1,18,48,35,107,22,23,31,140,144,0,252,7,0,16,9,2.745,29.79637323943668,0.0,1150.88
37,106,0,0,0,0,0,0,0,1,0,1,7,7.0,7.0,7.0,7.0,7.0,4.0,2,5,11,10,9,4,4,1,10,7,42,0,36,11,0,0,2,8.51,63.940408163265325,0.17,851.06
31,0,0,0,0,0,0,0,0,1,0,1,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3,11,16,25,34,19,21,18,49,95,0,126,11,1,2,4,17.935000000000006,27.198263888888878,0.0,200.0
35,0,0,0,0,0,0,0,0,1,0,1,3,3.0,3.0,3.0,3.0,3.0,2.0,1,2,0,0,0,0,3,0,0,3,0,0,1,0,0,0,2,42.55,28.649999999999995,0.85,42.55
34,63,0,0,0,0,0,0,0,1,0,1,12,12.0,12.0,12.0,12.0,9.0,6.0,3,6,28,23,33,31,22,25,21,16,167,0,166,3,0,1,13,8.68,236.11885245901627,0.0,6771.94
38,2,0,0,0,0,0,0,0,1,1,0,3,3.0,3.0,3.0,3.0,3.0,1.0,1,2,4,10,3,33,3,2,6,15,46,0,56,2,0,0,3,1.44,5.1327868852459,0.0,30.0
29,6,0,0,1,0,0,0,0,0,0,1,14,14.0,14.0,14.0,14.0,13.0,6.0,2,5,129,93,141,128,131,137,104,211,652,0,772,60,2,8,21,4.74,44.40692931633828,0.0,2081.08
28,14,0,0,0,0,0,0,0,1,0,1,3,3.0,3.0,3.0,3.0,3.0,3.0,1,2,8,2,3,2,5,3,0,13,10,0,18,0,3,0,2,1148.94,1094.5839130434783,1.0,2575.81
34,0,0,0,0,0,0,0,0,1,1,0,9,9.0,9.0,9.0,9.0,6.0,0.0,2,5,0,3,1,6,0,1,0,5,6,0,8,1,0,0,2,8.51,76.85636363636364,0.85,425.53
27,83,0,0,0,0,0,0,0,1,1,0,8,8.0,8.0,8.0,8.0,5.0,4.0,2,6,72,91,91,85,71,48,63,109,412,0,459,25,7,8,22,8.51,32.51934740882918,0.0,8553.2
59,0,0,0,0,0,0,0,0,1,0,1,5,5.0,5.0,4.0,4.0,3.0,0.0,2,5,26,11,9,9,18,11,18,23,79,0,91,2,2,0,7,25.985,76.97980392156862,1.0,600.0
25,105,0,0,0,0,0,0,0,1,0,1,6,6.0,6.0,6.0,6.0,6.0,4.0,2,4,24,33,41,58,30,35,13,64,170,0,224,2,0,0,8,8.51,25.291196581196623,0.0,378.72
21,0,0,0,0,0,0,0,0,1,0,1,4,4.0,4.0,4.0,4.0,3.0,2.0,2,4,0,1,1,0,2,0,2,2,4,0,6,0,0,0,0,8.495000000000001,12.491666666666667,6.99,30.0
47,1,0,0,0,0,0,0,0,1,1,0,13,13.0,13.0,13.0,13.0,11.0,0.0,2,7,4,0,2,0,1,0,0,4,3,0,2,3,1,0,1,8.95,392.86,0.18,907.93
49,0,0,0,0,0,0,0,0,1,1,0,8,8.0,8.0,7.0,7.0,6.0,3.0,3,4,46,56,55,63,47,57,37,16,345,0,341,6,1,0,13,2.8,42.55836565096953,0.0,1536.8
57,9,0,0,0,0,0,0,0,1,0,1,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1,7,0,3,9,0,1,0,19,1,0,2,0,8,0,10,51.065,45.70350000000001,0.85,85.11
31,0,0,0,0,0,0,0,0,1,1,0,10,7.0,4.0,4.0,4.0,4.0,4.0,1,3,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,4.105,4.105,0.75,7.46
53,22,0,0,0,0,0,0,0,1,0,1,7,7.0,7.0,7.0,7.0,5.0,3.0,2,4,4,16,8,9,12,15,9,22,51,0,64,6,0,0,3,17.02,55.991643835616465,0.85,620.31
47,0,0,0,0,0,0,0,0,1,1,0,12,12.0,12.0,12.0,12.0,11.0,10.0,2,2,3,3,4,11,10,5,3,9,30,0,35,3,0,0,1,21.23,270.49025641025645,1.0,3017.03
32,129,0,0,0,0,0,0,0,1,0,1,6,6.0,6.0,6.0,6.0,5.0,3.0,2,3,3,2,2,5,0,7,6,13,12,1,20,0,1,0,3,20.0,28.58,1.0,104.0
24,19,0,0,0,0,0,0,0,1,1,0,11,11.0,11.0,11.0,11.0,10.0,6.0,3,5,51,44,53,62,59,54,50,77,296,1,342,24,2,1,3,8.51,14.300991957104586,0.0,85.11
32,25,0,0,0,0,0,0,0,1,1,0,5,5.0,5.0,5.0,5.0,2.0,1.0,2,4,61,55,64,59,30,42,39,65,285,0,331,12,1,1,5,9.52,101.78382857142857,0.85,1361.7
31,9,0,0,0,0,0,0,0,1,0,1,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1,6,26,30,7,7,1,14,64,2,59,10,4,0,3,10.0,18.742692307692312,0.0,120.0
56,1,0,0,0,0,0,0,0,1,1,0,8,8.0,8.0,8.0,8.0,6.0,0.0,2,5,0,0,1,2,0,0,0,2,1,0,0,1,1,0,1,2.94,4.1,0.85,8.51
54,17,0,0,0,0,0,0,0,1,0,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,10,10,14,17,14,17,11,10,83,0,83,6,2,0,2,10.0,32.81645161290323,0.85,255.32
59,1,0,0,0,0,0,0,0,1,1,0,7,7.0,7.0,7.0,7.0,6.0,3.0,3,2,4,2,4,5,1,3,1,8,12,0,17,2,0,0,1,46.275,70.71199999999997,1.0,300.0
25,18,0,0,0,0,0,0,0,1,1,0,8,8.0,8.0,8.0,8.0,8.0,2.0,2,4,25,17,8,18,24,16,15,19,104,0,112,2,1,0,8,12.26,183.03926829268295,0.0,2500.0
24,24,0,0,0,0,0,0,0,1,1,0,5,5.0,5.0,5.0,4.0,2.0,0.0,2,3,2,2,2,0,2,4,2,5,9,0,10,1,0,0,3,21.805,37.89071428571429,0.0,109.51
63,46,0,0,0,0,0,0,0,1,1,0,4,4.0,4.0,4.0,4.0,4.0,3.0,1,1,8,0,3,2,4,6,3,10,16,0,20,3,0,0,3,20.34,67.52,0.0,212.77
22,0,0,0,0,0,0,0,0,1,0,1,3,3.0,3.0,3.0,3.0,3.0,2.0,2,3,12,13,31,24,17,17,19,28,105,0,124,0,7,0,2,14.47,25.27609022556393,0.09,200.01
22,0,0,0,0,0,0,0,0,1,1,0,3,3.0,3.0,3.0,3.0,1.0,1.0,2,2,85,53,138,89,72,60,68,28,537,0,536,13,0,4,12,6.8,34.89955752212379,0.0,2532.45
20,0,0,0,0,0,0,0,0,1,1,0,11,11.0,11.0,11.0,11.0,8.0,0.0,2,5,0,2,6,2,0,2,1,4,9,0,11,1,0,0,1,6.12,8.046153846153844,0.2,19.88
