user_id,num_notifications,num_notified_15,num_notified_30,num_notified_45,num_notified_60,num_notified_90,num_notified_180,num_channles_of_com,num_reasons_com
user_18217,8,8.0,8.0,8.0,8.0,7.0,0.0,2,4
user_12067,3,3.0,3.0,3.0,3.0,2.0,1.0,1,3
user_18774,7,7.0,7.0,7.0,7.0,5.0,0.0,2,6
user_13064,4,4.0,4.0,4.0,4.0,3.0,0.0,2,3
user_13099,4,4.0,4.0,4.0,4.0,3.0,1.0,2,4
user_17135,6,6.0,6.0,6.0,6.0,5.0,0.0,2,5
user_12847,4,4.0,4.0,4.0,4.0,3.0,0.0,2,3
user_18855,7,7.0,7.0,7.0,7.0,7.0,0.0,2,3
user_12510,3,3.0,3.0,3.0,3.0,2.0,1.0,2,3
user_18594,10,10.0,10.0,10.0,10.0,8.0,0.0,2,6
user_17754,9,9.0,9.0,9.0,9.0,8.0,0.0,2,5
user_12068,4,4.0,4.0,4.0,4.0,3.0,1.0,2,4
user_13133,6,6.0,6.0,6.0,6.0,5.0,1.0,2,3
user_18186,9,9.0,8.0,8.0,8.0,7.0,0.0,2,8
user_11590,5,5.0,5.0,5.0,5.0,4.0,2.0,2,4
user_18770,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_11647,3,3.0,3.0,3.0,3.0,2.0,1.0,2,3
user_18935,4,4.0,4.0,4.0,4.0,3.0,0.0,2,4
user_11802,6,6.0,6.0,6.0,6.0,5.0,2.0,2,3
user_17836,8,8.0,8.0,8.0,8.0,7.0,0.0,2,4
user_17213,5,5.0,5.0,5.0,5.0,4.0,0.0,2,4
user_19137,6,6.0,5.0,5.0,5.0,4.0,0.0,2,5
user_18753,2,2.0,2.0,2.0,2.0,2.0,0.0,2,2
user_17926,7,7.0,7.0,7.0,7.0,5.0,0.0,2,5
user_12774,4,4.0,4.0,4.0,4.0,3.0,1.0,2,3
user_19282,7,7.0,7.0,7.0,7.0,7.0,0.0,2,3
user_17622,9,9.0,9.0,9.0,9.0,7.0,0.0,2,4
user_13276,4,4.0,4.0,4.0,4.0,3.0,1.0,2,4
user_18233,5,5.0,5.0,5.0,5.0,2.0,0.0,2,4
user_11803,3,3.0,3.0,3.0,3.0,3.0,1.0,2,3
user_17371,8,8.0,8.0,8.0,8.0,7.0,0.0,2,6
user_18750,3,3.0,3.0,3.0,3.0,1.0,0.0,1,2
user_18833,7,7.0,7.0,7.0,7.0,5.0,0.0,2,5
user_18550,8,8.0,8.0,8.0,8.0,6.0,0.0,2,6
user_12938,4,4.0,4.0,4.0,4.0,3.0,0.0,1,4
user_17924,5,5.0,5.0,5.0,5.0,3.0,0.0,2,4
user_18839,7,7.0,7.0,7.0,7.0,5.0,0.0,2,5
user_12011,5,5.0,5.0,5.0,5.0,4.0,2.0,2,4
user_17112,6,6.0,6.0,6.0,6.0,4.0,0.0,2,4
user_11938,4,4.0,4.0,4.0,4.0,1.0,0.0,1,2
user_18908,8,8.0,8.0,8.0,8.0,6.0,0.0,2,5
user_17469,9,9.0,9.0,9.0,9.0,7.0,0.0,2,4
user_12824,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_11798,5,5.0,5.0,5.0,5.0,4.0,2.0,2,5
user_19234,7,7.0,7.0,7.0,7.0,5.0,0.0,2,4
user_17312,7,7.0,7.0,7.0,7.0,5.0,0.0,2,5
user_18062,7,7.0,7.0,7.0,7.0,5.0,0.0,2,5
user_11800,8,8.0,8.0,8.0,8.0,7.0,6.0,2,5
user_11810,3,3.0,3.0,3.0,3.0,2.0,1.0,2,3
user_12258,4,4.0,4.0,4.0,4.0,3.0,0.0,2,3
user_17800,7,7.0,7.0,7.0,7.0,5.0,0.0,2,5
user_11994,6,6.0,6.0,6.0,6.0,5.0,1.0,2,4
user_17933,9,9.0,9.0,9.0,9.0,7.0,0.0,2,4
user_18306,3,3.0,3.0,3.0,3.0,1.0,0.0,1,2
user_17335,6,6.0,6.0,6.0,6.0,4.0,0.0,2,4
user_18055,9,9.0,9.0,9.0,9.0,7.0,0.0,2,4
user_17883,5,5.0,5.0,5.0,5.0,5.0,0.0,2,4
user_17126,4,4.0,4.0,4.0,4.0,4.0,0.0,2,3
user_12435,4,4.0,4.0,4.0,4.0,3.0,1.0,2,3
user_18530,7,7.0,7.0,7.0,7.0,5.0,0.0,2,5
user_18921,6,6.0,6.0,6.0,6.0,4.0,0.0,2,4
user_17261,9,9.0,9.0,9.0,9.0,7.0,0.0,2,4
user_13234,8,8.0,8.0,8.0,8.0,8.0,5.0,2,4
user_12291,3,3.0,3.0,3.0,3.0,2.0,1.0,2,3
user_12808,2,2.0,2.0,2.0,2.0,1.0,0.0,1,2
user_12078,4,4.0,4.0,4.0,4.0,3.0,1.0,2,4
user_17296,9,9.0,9.0,9.0,9.0,7.0,0.0,2,4
user_12107,4,4.0,4.0,4.0,4.0,3.0,0.0,2,3
user_12306,5,5.0,5.0,5.0,5.0,4.0,2.0,2,4
user_12769,2,2.0,2.0,2.0,2.0,1.0,0.0,1,2
user_18074,8,8.0,8.0,8.0,8.0,6.0,0.0,2,6
user_12666,5,5.0,5.0,5.0,5.0,2.0,0.0,2,4
user_13042,3,3.0,3.0,3.0,3.0,2.0,1.0,1,3
user_12287,4,4.0,4.0,4.0,4.0,3.0,1.0,2,3
user_19326,9,9.0,9.0,9.0,9.0,7.0,0.0,2,4
user_12317,3,3.0,3.0,3.0,3.0,2.0,1.0,1,3
user_17101,6,6.0,6.0,6.0,6.0,4.0,0.0,2,4
user_18882,11,11.0,11.0,11.0,11.0,9.0,0.0,2,6
user_17486,7,7.0,7.0,7.0,7.0,5.0,0.0,2,5
user_17094,10,10.0,10.0,10.0,10.0,8.0,0.0,2,5
user_11921,2,2.0,2.0,2.0,2.0,1.0,0.0,1,2
user_17977,7,7.0,7.0,7.0,7.0,5.0,0.0,2,5
user_18574,7,7.0,7.0,7.0,7.0,5.0,0.0,2,5
user_12502,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_18174,9,9.0,9.0,9.0,9.0,7.0,0.0,2,4
user_18988,4,4.0,4.0,4.0,4.0,2.0,0.0,2,3
user_12974,2,2.0,2.0,2.0,2.0,1.0,0.0,1,2
user_17573,5,5.0,5.0,5.0,5.0,3.0,0.0,2,4
user_18300,6,6.0,6.0,6.0,6.0,4.0,0.0,2,4
user_17706,6,6.0,6.0,6.0,6.0,4.0,0.0,2,4
user_18054,5,5.0,5.0,5.0,5.0,3.0,0.0,2,4
user_18237,9,9.0,9.0,9.0,9.0,6.0,0.0,2,4
user_12247,6,6.0,6.0,6.0,6.0,4.0,0.0,2,4
user_17636,5,5.0,4.0,4.0,4.0,2.0,0.0,2,3
user_17254,8,8.0,8.0,8.0,8.0,6.0,0.0,2,5
user_18090,11,11.0,11.0,11.0,11.0,9.0,0.0,2,6
user_11582,3,3.0,3.0,3.0,3.0,3.0,1.0,2,3
user_17888,7,7.0,7.0,7.0,7.0,5.0,0.0,1,3
user_12253,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3
user_11962,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_18488,10,10.0,10.0,10.0,10.0,8.0,0.0,2,5
user_12637,3,3.0,3.0,3.0,3.0,3.0,1.0,2,3
user_18043,4,4.0,4.0,4.0,4.0,2.0,0.0,1,3
user_18639,6,6.0,6.0,6.0,6.0,4.0,0.0,2,4
user_17526,4,4.0,4.0,4.0,4.0,2.0,0.0,1,3
user_18557,4,4.0,4.0,4.0,4.0,2.0,0.0,2,3
user_19274,7,7.0,7.0,7.0,7.0,5.0,0.0,2,5
user_12580,5,5.0,5.0,5.0,5.0,5.0,2.0,2,3
user_13009,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_11609,5,5.0,5.0,5.0,5.0,5.0,4.0,2,3
user_12246,3,3.0,3.0,3.0,3.0,3.0,2.0,2,3
user_12868,3,3.0,3.0,3.0,3.0,3.0,2.0,2,3
user_18447,6,6.0,6.0,6.0,6.0,4.0,0.0,2,4
user_12157,9,9.0,9.0,9.0,9.0,8.0,2.0,2,4
user_11996,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_12899,5,5.0,5.0,5.0,5.0,5.0,4.0,2,4
user_19307,6,6.0,6.0,6.0,6.0,4.0,0.0,2,4
user_18443,7,7.0,7.0,7.0,7.0,6.0,0.0,2,4
user_17125,7,7.0,7.0,7.0,7.0,6.0,0.0,2,5
user_17979,2,2.0,2.0,2.0,2.0,2.0,0.0,1,1
user_11770,6,6.0,6.0,6.0,6.0,5.0,0.0,2,4
user_12560,4,4.0,4.0,4.0,4.0,3.0,1.0,2,3
user_11943,5,5.0,5.0,5.0,5.0,4.0,0.0,2,3
user_18433,7,7.0,7.0,7.0,7.0,5.0,0.0,2,5
user_17916,10,10.0,9.0,9.0,9.0,8.0,0.0,2,7
user_19072,6,6.0,6.0,6.0,6.0,5.0,0.0,2,4
user_17585,9,9.0,9.0,9.0,9.0,8.0,0.0,2,4
user_12452,6,6.0,6.0,6.0,6.0,6.0,1.0,2,3
user_12704,4,4.0,4.0,4.0,4.0,3.0,0.0,2,2
user_19400,13,13.0,13.0,13.0,13.0,12.0,0.0,2,6
user_13268,5,5.0,5.0,5.0,5.0,4.0,1.0,2,3
user_13267,6,6.0,6.0,5.0,5.0,4.0,0.0,2,4
user_17876,10,10.0,10.0,10.0,10.0,9.0,0.0,2,4
user_19204,9,9.0,9.0,9.0,9.0,8.0,0.0,2,6
user_19327,6,6.0,6.0,6.0,6.0,5.0,0.0,2,4
user_19238,7,7.0,7.0,7.0,7.0,6.0,0.0,2,5
user_19185,6,6.0,6.0,6.0,6.0,5.0,0.0,2,4
user_12130,4,4.0,4.0,4.0,4.0,3.0,0.0,2,3
user_12436,7,7.0,7.0,7.0,7.0,6.0,2.0,2,3
user_18396,6,6.0,6.0,6.0,6.0,5.0,0.0,2,4
user_12913,8,8.0,8.0,8.0,8.0,7.0,3.0,2,4
user_17130,10,10.0,10.0,10.0,10.0,10.0,0.0,2,5
user_18769,9,9.0,9.0,9.0,9.0,8.0,0.0,2,4
user_12487,6,6.0,6.0,6.0,6.0,5.0,2.0,2,3
user_11772,4,4.0,4.0,4.0,4.0,3.0,0.0,2,2
user_19213,4,4.0,4.0,4.0,4.0,3.0,0.0,2,2
user_12855,5,5.0,5.0,5.0,5.0,4.0,1.0,2,3
user_17583,5,5.0,5.0,5.0,5.0,5.0,0.0,2,2
user_19225,5,5.0,5.0,5.0,5.0,3.0,0.0,2,3
user_18415,9,9.0,9.0,9.0,9.0,8.0,0.0,2,6
user_13232,10,10.0,10.0,10.0,10.0,9.0,2.0,2,3
user_12030,6,6.0,6.0,6.0,6.0,5.0,2.0,2,4
user_12223,4,4.0,4.0,4.0,4.0,4.0,0.0,2,2
user_12893,2,2.0,2.0,2.0,2.0,2.0,0.0,2,2
user_13132,4,4.0,4.0,3.0,3.0,3.0,1.0,2,3
user_11718,5,5.0,5.0,5.0,5.0,3.0,0.0,2,2
user_17488,7,7.0,7.0,7.0,7.0,5.0,0.0,2,5
user_17501,7,7.0,7.0,7.0,7.0,5.0,0.0,2,5
user_17167,6,6.0,6.0,6.0,6.0,5.0,0.0,2,4
user_17968,5,5.0,5.0,5.0,5.0,3.0,0.0,2,4
user_18019,9,9.0,9.0,9.0,9.0,8.0,0.0,2,6
user_17625,12,12.0,12.0,12.0,12.0,11.0,0.0,2,6
user_13282,5,5.0,5.0,5.0,5.0,5.0,1.0,2,2
user_18357,6,6.0,6.0,6.0,6.0,5.0,0.0,2,4
user_18846,8,8.0,8.0,8.0,8.0,7.0,0.0,2,6
user_18153,8,8.0,8.0,8.0,8.0,7.0,0.0,2,6
user_18776,6,6.0,6.0,6.0,6.0,5.0,0.0,2,4
user_18819,8,8.0,8.0,8.0,8.0,7.0,0.0,2,6
user_12430,3,3.0,3.0,3.0,3.0,3.0,2.0,2,3
user_11963,6,6.0,6.0,6.0,6.0,6.0,4.0,2,3
user_18140,9,9.0,9.0,9.0,9.0,7.0,0.0,2,4
user_11737,10,10.0,10.0,10.0,10.0,9.0,5.0,2,4
user_18625,12,12.0,12.0,12.0,12.0,10.0,0.0,2,6
user_11536,5,5.0,5.0,5.0,5.0,4.0,1.0,2,3
user_18957,7,7.0,7.0,7.0,7.0,6.0,0.0,2,5
user_11649,7,7.0,7.0,7.0,7.0,6.0,2.0,2,5
user_18378,4,4.0,4.0,4.0,4.0,3.0,0.0,2,2
user_18073,5,5.0,5.0,5.0,5.0,4.0,0.0,2,4
user_17467,5,5.0,5.0,5.0,5.0,4.0,0.0,2,4
user_13220,5,5.0,5.0,5.0,5.0,4.0,1.0,2,4
user_17991,9,9.0,9.0,9.0,9.0,8.0,0.0,2,5
user_12027,4,4.0,4.0,4.0,4.0,4.0,2.0,2,4
user_11587,7,7.0,7.0,7.0,7.0,6.0,2.0,2,4
user_18642,4,4.0,4.0,4.0,4.0,2.0,0.0,2,3
user_12982,2,2.0,2.0,2.0,2.0,2.0,1.0,2,2
user_17647,4,4.0,4.0,4.0,4.0,2.0,0.0,1,3
user_13028,7,7.0,7.0,7.0,7.0,7.0,2.0,2,4
user_12599,3,3.0,3.0,3.0,3.0,3.0,2.0,1,2
user_18271,7,7.0,7.0,7.0,7.0,5.0,0.0,2,5
user_12831,3,3.0,3.0,2.0,2.0,2.0,0.0,1,3
user_18269,6,6.0,6.0,6.0,6.0,4.0,0.0,2,4
user_12166,2,2.0,2.0,2.0,2.0,2.0,1.0,2,2
user_12181,2,2.0,2.0,2.0,2.0,1.0,0.0,1,2
user_12542,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_19113,7,7.0,7.0,7.0,7.0,5.0,0.0,2,5
user_13087,4,4.0,4.0,4.0,4.0,4.0,3.0,2,3
user_11700,5,5.0,5.0,5.0,5.0,5.0,2.0,2,3
user_13126,4,4.0,4.0,4.0,4.0,4.0,2.0,2,2
user_12351,3,3.0,3.0,3.0,3.0,3.0,2.0,2,3
user_13103,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_11928,2,2.0,2.0,2.0,2.0,2.0,1.0,1,2
user_12818,6,6.0,6.0,6.0,6.0,6.0,4.0,2,3
user_19211,8,8.0,8.0,8.0,8.0,7.0,0.0,2,3
user_12120,5,5.0,5.0,5.0,5.0,4.0,1.0,2,3
user_17385,6,6.0,6.0,6.0,6.0,6.0,0.0,2,4
user_11787,3,3.0,3.0,3.0,3.0,3.0,1.0,2,3
user_12790,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_12228,2,2.0,2.0,2.0,2.0,2.0,0.0,2,2
user_18050,5,5.0,5.0,5.0,5.0,3.0,0.0,2,4
user_11608,5,5.0,5.0,5.0,5.0,5.0,3.0,2,4
user_12325,5,5.0,4.0,4.0,4.0,4.0,2.0,2,4
user_18319,9,9.0,9.0,9.0,9.0,7.0,0.0,2,4
user_11760,6,6.0,6.0,6.0,6.0,6.0,4.0,2,3
user_17641,6,6.0,6.0,6.0,6.0,4.0,0.0,1,4
user_17757,5,5.0,5.0,5.0,5.0,3.0,0.0,2,4
user_12853,4,4.0,4.0,4.0,4.0,4.0,1.0,2,3
user_17554,7,7.0,7.0,7.0,7.0,5.0,0.0,2,5
user_17631,5,5.0,5.0,5.0,5.0,4.0,0.0,2,3
user_18815,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_12518,5,5.0,5.0,5.0,5.0,4.0,1.0,2,5
user_17675,5,5.0,5.0,5.0,5.0,4.0,0.0,2,3
user_17134,10,10.0,10.0,9.0,9.0,8.0,0.0,2,6
user_17925,8,8.0,8.0,8.0,8.0,7.0,0.0,2,4
user_18098,6,6.0,6.0,6.0,6.0,5.0,0.0,2,5
user_13175,3,3.0,3.0,3.0,3.0,2.0,1.0,2,3
user_17178,4,4.0,4.0,4.0,4.0,2.0,0.0,1,3
user_19022,9,9.0,9.0,9.0,9.0,7.0,0.0,2,4
user_19163,8,8.0,8.0,8.0,8.0,6.0,0.0,2,6
user_19124,11,11.0,11.0,11.0,11.0,9.0,0.0,2,5
user_11852,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_18466,5,5.0,5.0,5.0,5.0,3.0,0.0,2,4
user_12234,5,5.0,5.0,5.0,5.0,5.0,3.0,2,2
user_11980,5,5.0,5.0,5.0,5.0,5.0,2.0,2,4
user_19314,7,7.0,7.0,7.0,7.0,5.0,0.0,2,5
user_18190,10,10.0,10.0,10.0,10.0,8.0,0.0,2,5
user_17148,4,4.0,4.0,4.0,4.0,2.0,0.0,2,3
user_18811,8,8.0,8.0,8.0,8.0,6.0,0.0,2,4
user_18293,6,6.0,6.0,6.0,6.0,3.0,0.0,2,5
user_12382,4,4.0,4.0,4.0,4.0,4.0,1.0,2,4
user_17192,11,11.0,11.0,11.0,10.0,8.0,0.0,2,5
user_12294,3,3.0,3.0,3.0,3.0,3.0,1.0,2,2
user_18807,5,5.0,5.0,5.0,5.0,3.0,0.0,2,3
user_18295,11,11.0,11.0,11.0,11.0,9.0,0.0,2,5
user_17666,11,11.0,11.0,11.0,11.0,8.0,0.0,2,5
user_12742,6,6.0,6.0,6.0,6.0,6.0,1.0,2,2
user_13288,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3
user_11849,2,2.0,2.0,2.0,2.0,2.0,0.0,2,2
user_18968,8,8.0,6.0,6.0,6.0,4.0,0.0,2,6
user_17417,10,10.0,10.0,10.0,10.0,8.0,0.0,2,5
user_15001,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_19093,6,6.0,6.0,6.0,6.0,4.0,0.0,2,4
user_14724,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_13631,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_14985,2,2.0,2.0,2.0,2.0,2.0,0.0,2,2
user_14410,4,4.0,4.0,4.0,4.0,4.0,0.0,2,2
user_13420,7,7.0,7.0,7.0,7.0,7.0,1.0,2,4
user_14286,5,5.0,5.0,5.0,5.0,5.0,1.0,2,3
user_18679,3,3.0,3.0,3.0,3.0,1.0,0.0,1,2
user_14055,5,5.0,3.0,3.0,3.0,3.0,0.0,2,4
user_17672,10,10.0,10.0,10.0,10.0,8.0,0.0,2,5
user_14698,2,2.0,2.0,2.0,2.0,2.0,1.0,1,2
user_18471,7,7.0,7.0,6.0,6.0,4.0,0.0,1,6
user_14143,6,6.0,6.0,6.0,6.0,6.0,2.0,2,5
user_13059,4,4.0,4.0,4.0,4.0,3.0,1.0,2,2
user_12072,7,7.0,7.0,7.0,7.0,6.0,4.0,2,2
user_19229,5,5.0,5.0,5.0,5.0,4.0,0.0,2,3
user_18803,3,3.0,3.0,3.0,3.0,2.0,0.0,1,2
user_16352,5,5.0,5.0,5.0,5.0,4.0,0.0,2,5
user_15127,3,3.0,3.0,3.0,3.0,2.0,0.0,1,3
user_15173,5,5.0,5.0,5.0,5.0,4.0,0.0,2,4
user_12658,6,6.0,6.0,6.0,6.0,5.0,3.0,2,2
user_11593,5,5.0,5.0,5.0,5.0,4.0,0.0,2,3
user_15667,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_16702,4,4.0,4.0,4.0,4.0,3.0,1.0,1,4
user_11795,4,4.0,4.0,4.0,4.0,3.0,2.0,2,2
user_12874,5,5.0,5.0,5.0,5.0,4.0,2.0,2,3
user_19075,3,3.0,3.0,3.0,3.0,2.0,0.0,1,2
user_17817,4,4.0,4.0,4.0,4.0,3.0,0.0,1,3
user_16347,4,4.0,4.0,4.0,4.0,3.0,0.0,2,3
user_18751,8,8.0,8.0,8.0,8.0,7.0,0.0,2,3
user_16576,4,4.0,4.0,4.0,4.0,4.0,1.0,2,3
user_15449,3,3.0,3.0,3.0,3.0,3.0,1.0,1,3
user_11544,5,5.0,5.0,5.0,5.0,4.0,1.0,2,3
user_17655,2,2.0,2.0,2.0,2.0,1.0,0.0,1,1
user_13091,10,10.0,10.0,10.0,10.0,10.0,4.0,2,4
user_15363,4,4.0,4.0,4.0,4.0,3.0,1.0,2,4
user_12731,3,3.0,3.0,3.0,3.0,3.0,1.0,2,3
user_12237,2,2.0,2.0,2.0,2.0,2.0,1.0,1,2
user_12457,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_12105,2,2.0,2.0,2.0,2.0,2.0,1.0,2,2
user_12417,8,8.0,8.0,8.0,8.0,8.0,6.0,2,5
user_15490,9,9.0,9.0,9.0,9.0,8.0,1.0,2,6
user_16582,7,4.0,4.0,4.0,4.0,3.0,0.0,2,5
user_16098,2,2.0,2.0,2.0,2.0,1.0,0.0,1,2
user_12383,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_16891,4,4.0,4.0,4.0,4.0,3.0,1.0,1,4
user_12800,7,7.0,7.0,7.0,7.0,7.0,6.0,2,6
user_15182,5,5.0,5.0,5.0,5.0,4.0,1.0,2,5
user_15438,5,5.0,5.0,5.0,5.0,4.0,1.0,2,5
user_15430,4,4.0,4.0,4.0,4.0,3.0,0.0,2,3
user_16316,9,9.0,9.0,9.0,9.0,8.0,0.0,2,5
user_16641,6,6.0,6.0,5.0,5.0,4.0,0.0,2,4
user_16486,4,4.0,4.0,4.0,4.0,3.0,0.0,2,4
user_15963,5,5.0,5.0,5.0,5.0,4.0,0.0,2,4
user_17025,3,3.0,3.0,3.0,3.0,2.0,0.0,1,3
user_16225,5,5.0,5.0,5.0,5.0,4.0,0.0,2,3
user_15456,7,7.0,7.0,7.0,7.0,6.0,0.0,2,4
user_15552,4,4.0,4.0,4.0,4.0,2.0,0.0,2,4
user_15568,7,7.0,7.0,7.0,7.0,6.0,1.0,2,5
user_15978,4,4.0,4.0,4.0,4.0,4.0,0.0,2,3
user_16073,7,7.0,7.0,7.0,7.0,6.0,0.0,2,4
user_15781,6,6.0,6.0,6.0,6.0,5.0,0.0,2,4
user_10866,5,5.0,5.0,5.0,5.0,5.0,2.0,3,3
user_11378,7,7.0,7.0,7.0,7.0,6.0,4.0,3,4
user_16738,6,6.0,6.0,6.0,6.0,5.0,0.0,2,4
user_15348,8,8.0,8.0,7.0,7.0,6.0,0.0,2,5
user_11307,4,4.0,4.0,4.0,4.0,3.0,2.0,3,3
user_15312,2,2.0,2.0,2.0,2.0,1.0,0.0,1,2
user_10890,9,9.0,9.0,9.0,9.0,8.0,3.0,3,3
user_15504,4,4.0,4.0,4.0,4.0,3.0,0.0,2,4
user_15443,4,4.0,4.0,4.0,4.0,3.0,0.0,2,3
user_10298,5,5.0,5.0,5.0,5.0,4.0,1.0,2,5
user_18700,6,6.0,6.0,6.0,6.0,5.0,0.0,1,4
user_16896,5,5.0,5.0,5.0,5.0,4.0,0.0,2,4
user_11414,2,2.0,2.0,2.0,2.0,1.0,0.0,1,2
user_10954,7,7.0,7.0,6.0,6.0,5.0,2.0,3,5
user_10722,4,4.0,4.0,4.0,4.0,3.0,0.0,2,3
user_15700,8,8.0,8.0,8.0,8.0,6.0,1.0,2,5
user_11105,5,5.0,4.0,4.0,4.0,3.0,1.0,2,5
user_15599,3,3.0,3.0,3.0,3.0,2.0,0.0,1,3
user_16415,7,7.0,7.0,7.0,7.0,6.0,0.0,2,4
user_10863,4,4.0,4.0,4.0,4.0,3.0,0.0,2,4
user_10747,2,2.0,2.0,2.0,2.0,1.0,0.0,1,2
user_17010,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3
user_16935,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3
user_10407,4,4.0,4.0,4.0,4.0,3.0,0.0,2,4
user_16560,4,3.0,3.0,3.0,3.0,3.0,0.0,2,4
user_10703,9,9.0,9.0,9.0,9.0,8.0,4.0,3,3
user_16899,9,9.0,9.0,9.0,9.0,9.0,1.0,2,5
user_11186,5,5.0,5.0,5.0,5.0,4.0,1.0,2,4
user_16726,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3
user_10941,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_10859,4,4.0,4.0,4.0,4.0,3.0,2.0,3,3
user_10699,6,6.0,6.0,6.0,6.0,6.0,3.0,3,3
user_15974,5,4.0,4.0,4.0,4.0,3.0,0.0,2,4
user_15303,3,3.0,3.0,3.0,3.0,2.0,0.0,1,2
user_15613,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3
user_16630,2,2.0,2.0,2.0,2.0,2.0,1.0,1,2
user_10007,9,9.0,9.0,9.0,9.0,8.0,6.0,2,4
user_11112,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_16196,10,10.0,10.0,10.0,10.0,10.0,1.0,2,5
user_10893,3,3.0,3.0,3.0,3.0,2.0,1.0,1,3
user_16982,2,2.0,2.0,2.0,2.0,2.0,1.0,1,2
user_15738,2,2.0,2.0,2.0,2.0,2.0,0.0,2,2
user_15701,6,6.0,6.0,6.0,6.0,6.0,0.0,2,5
user_15152,7,7.0,7.0,7.0,7.0,7.0,1.0,2,3
user_10588,6,6.0,6.0,6.0,6.0,5.0,3.0,3,3
user_16778,12,12.0,12.0,12.0,12.0,11.0,1.0,2,6
user_17039,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_10158,10,10.0,10.0,10.0,10.0,9.0,7.0,2,5
user_15507,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_16267,7,7.0,7.0,7.0,7.0,7.0,0.0,2,4
user_10966,4,4.0,4.0,4.0,4.0,2.0,0.0,2,3
user_16642,2,2.0,2.0,2.0,2.0,2.0,0.0,2,2
user_16666,2,2.0,2.0,2.0,2.0,2.0,0.0,2,2
user_15937,9,9.0,9.0,9.0,9.0,8.0,0.0,2,3
user_10277,2,2.0,2.0,2.0,2.0,1.0,0.0,1,2
user_11428,3,3.0,3.0,3.0,3.0,2.0,0.0,2,3
user_10041,6,6.0,6.0,6.0,6.0,5.0,2.0,2,4
user_15808,2,2.0,2.0,2.0,2.0,2.0,0.0,2,2
user_11155,7,7.0,7.0,7.0,7.0,6.0,3.0,3,3
user_15460,6,6.0,6.0,6.0,6.0,6.0,0.0,1,3
user_11389,4,4.0,4.0,4.0,4.0,3.0,1.0,2,3
user_15726,8,8.0,8.0,8.0,8.0,8.0,1.0,2,5
user_16180,4,4.0,4.0,4.0,4.0,4.0,0.0,2,4
user_15387,3,3.0,3.0,3.0,3.0,3.0,0.0,2,3
user_15186,2,2.0,2.0,2.0,2.0,2.0,0.0,2,2
user_15894,5,5.0,5.0,5.0,5.0,5.0,0.0,2,4
user_15229,9,9.0,9.0,9.0,9.0,9.0,0.0,2,5
user_15138,1,1.0,1.0,1.0,1.0,1.0,0.0,1,1
user_10494,4,4.0,4.0,4.0,4.0,3.0,1.0,2,3
user_11079,9,9.0,9.0,9.0,9.0,9.0,7.0,2,4
user_16948,4,4.0,4.0,4.0,4.0,4.0,0.0,2,4
user_15526,2,2.0,2.0,2.0,2.0,2.0,0.0,1,2
user_15875,4,4.0,4.0,4.0,4.0,4.0,0.0,2,3
user_16679,3,3.0,3.0,3.0,3.0,3.0,0.0,2,2
user_16754,6,6.0,6.0,6.0,6.0,3.0,0.0,2,4
user_14422,3,3.0,3.0,3.0,3.0,1.0,0.0,2,2
user_16531,3,3.0,3.0,3.0,3.0,1.0,0.0,2,2
user_16895,6,6.0,6.0,6.0,6.0,4.0,0.0,2,4
user_10359,7,7.0,7.0,7.0,7.0,5.0,2.0,2,3
user_14215,3,3.0,3.0,3.0,3.0,1.0,1.0,2,2
user_13505,6,6.0,6.0,6.0,6.0,4.0,3.0,2,4
user_16828,3,3.0,3.0,3.0,3.0,1.0,0.0,2,2
user_13872,5,5.0,5.0,5.0,5.0,3.0,1.0,2,4
user_14905,5,5.0,5.0,5.0,5.0,3.0,0.0,2,2
user_13860,4,4.0,4.0,4.0,4.0,2.0,1.0,2,2
user_17679,6,6.0,6.0,6.0,6.0,3.0,0.0,2,5
